,선명,역명,도로명주소,latlon,name
456,4호선,신용산,서울특별시 용산구 한강대로 지하112(한강로2가),"(37.5296155628471, 126.968215931799)",4호선 신용산
457,4호선,쌍문,서울특별시 도봉구 도봉로 지하 486-1(창동),"(37.6488498649136, 127.034880717215)",4호선 쌍문
458,4호선,이촌(국립중앙박물관),서울특별시 용산구 서빙고로 지하83(용산동5가),"(37.522520254623, 126.973683151228)",4호선 이촌(국립중앙박물관)
459,4호선,창동,서울특별시 도봉구 마들로11길 77(창동),"(37.6532084846758, 127.04768378525)",4호선 창동
460,4호선,총신대입구(이수),서울특별시 동작구 동작대로 지하117(사당동),"(37.4875538278198, 126.982199707405)",4호선 총신대입구(이수)
461,4호선,충무로,서울특별시 중구 퇴계로 지하214(필동2가),"(37.5612890978954, 126.994207448462)",4호선 충무로
462,4호선,한성대입구(삼선교),서울특별시 성북구 삼선교로 지하1(삼선동1가),"(37.5883948842004, 127.00595033342)",4호선 한성대입구(삼선교)
463,4호선,혜화,서울특별시 종로구 대학로 지하120(명륜4가),"(37.5818036223189, 127.001978401429)",4호선 혜화
464,4호선,회현(남대문시장),서울특별시 중구 퇴계로 지하54(남창동),"(37.5585353196435, 126.978239147279)",4호선 회현(남대문시장)
465,5호선,강동,서울특별시 강동구 천호대로 지하1097(천호동),"(37.5355205088294, 127.133529582127)",5호선 강동
466,5호선,강일,서울특별시 강동구 고덕로 지하456(강일동),"(37.5575265973614, 127.175938009116)",5호선 강일
467,5호선,개롱,서울특별시 송파구 오금로 지하402(가락동),"(37.4978146566399, 127.135158595127)",5호선 개롱
468,5호선,개화산,서울특별시 강서구 양천로 22(방화동),"(37.572270024754, 126.806001672732)",5호선 개화산
469,5호선,거여,서울특별시 송파구 오금로 지하499(거여동),"(37.4932073280335, 127.144032331306)",5호선 거여
470,5호선,고덕,서울특별시 강동구 고덕로 지하253(고덕동),"(37.5550473189056, 127.15394941502)",5호선 고덕
471,5호선,공덕,서울특별시 마포구 마포대로 지하100(공덕동),"(37.5445267873155, 126.951363830233)",5호선 공덕
472,5호선,광나루(장신대),서울특별시 광진구 아차산로 지하571(광장동),"(37.5452786641598, 127.103686533578)",5호선 광나루(장신대)
473,5호선,광화문(세종문화회관),서울특별시 종로구 세종대로 지하172(세종로),"(37.5716228232824, 126.976787992565)",5호선 광화문(세종문화회관)
474,5호선,군자(능동),서울특별시 광진구 천호대로 지하550(능동),"(37.5573631939521, 127.079017279019)",5호선 군자(능동)
475,5호선,굽은다리(강동구민회관앞),서울특별시 강동구 양재대로 지하1572(명일동),"(37.5457314720664, 127.142970847846)",5호선 굽은다리(강동구민회관앞)
476,5호선,길동,서울특별시 강동구 양재대로 지하1480(길동),"(37.5378115570072, 127.13999920444)",5호선 길동
477,5호선,김포공항,서울특별시 강서구 하늘길 지하77(방화동),"(37.562313207852, 126.801278424065)",5호선 김포공항
478,5호선,까치산,서울특별시 강서구 강서로 지하54(화곡동),"(37.5319560847746, 126.846611592059)",5호선 까치산
479,5호선,답십리,서울특별시 성동구 천호대로 지하300(용답동),"(37.5664458277827, 127.05318095956)",5호선 답십리
480,5호선,동대문역사문화공원,서울특별시 중구 마른내로 지하162(광희동1가),"(37.5645770081888, 127.005916180124)",5호선 동대문역사문화공원
481,5호선,둔촌동,서울특별시 강동구 양재대로 지하1369(둔촌동),"(37.5276413733277, 127.136190298465)",5호선 둔촌동
482,5호선,마곡,서울특별시 강서구 공항대로 지하163(마곡동),"(37.5601984535897, 126.825547992125)",5호선 마곡
483,5호선,마장,서울특별시 성동구 마장로 지하296(마장동),"(37.5662827804848, 127.043163438528)",5호선 마장
484,5호선,마천,서울특별시 송파구 마천로57길 지하7(마천동),"(37.4946706182588, 127.152320621872)",5호선 마천
485,5호선,마포,서울특별시 마포구 마포대로 지하33(도화동),"(37.5395837885645, 126.945920370023)",5호선 마포
486,5호선,명일,서울특별시 강동구 양재대로 지하1632(명일동),"(37.5512602756216, 127.144000929119)",5호선 명일
487,5호선,목동,서울특별시 양천구 오목로 지하245(목동),"(37.52619868083, 126.864742584692)",5호선 목동
488,5호선,미사,경기도 하남시 미사강변동로 지하90(망월동),"(37.5631031857702, 127.19269715129)",5호선 미사
489,5호선,발산,서울특별시 강서구 공항대로 지하267(마곡동),"(37.5590292668195, 126.837310771961)",5호선 발산
490,5호선,방이,서울특별시 송파구 양재대로 지하1127(방이동),"(37.5085564458698, 127.125854699016)",5호선 방이
491,5호선,방화,서울특별시 강서구 금낭화로 지하132(방화동),"(37.5770031079469, 126.81262993382)",5호선 방화
492,5호선,상일동,서울특별시 강동구 고덕로 지하359(상일동),"(37.5566643781876, 127.165829221931)",5호선 상일동
493,5호선,서대문,서울특별시 종로구 통일로 지하126(평동),"(37.565856271913, 126.966637398787)",5호선 서대문
494,5호선,송정,서울특별시 강서구 공항대로 지하33(공항동),"(37.5614775483136, 126.811055407613)",5호선 송정
495,5호선,신금호,서울특별시 성동구 금호로 지하154(금호동2가),"(37.5545324884294, 127.020064146247)",5호선 신금호
496,5호선,신길,서울특별시 영등포구 경인로114가길 지하9(영등포동1가),"(37.5176677017212, 126.914336937521)",5호선 신길
497,5호선,신정(은행정),서울특별시 양천구 오목로 지하179(신정동),"(37.5252107928783, 126.857290392028)",5호선 신정(은행정)
498,5호선,아차산(어린이대공원후문),서울특별시 광진구 천호대로 지하657(능동),"(37.5524011361136, 127.08937059931)",5호선 아차산(어린이대공원후문)
499,5호선,애오개,서울특별시 마포구 마포대로 지하210(아현동),"(37.5533624029594, 126.95661326016)",5호선 애오개
500,5호선,양평,서울특별시 영등포구 양산로 지하21(양평동2가),"(37.5255116853806, 126.886865676125)",5호선 양평
501,5호선,여의나루,서울특별시 영등포구 여의동로 지하343(여의도동),"(37.5270851610199, 126.932863954929)",5호선 여의나루
502,5호선,여의도,서울특별시 영등포구 여의나루로 지하40(여의도동),"(37.5218423045786, 126.924484687694)",5호선 여의도
503,5호선,영등포구청,서울특별시 영등포구 양산로 지하116(당산동3가),"(37.5242266062117, 126.895289064995)",5호선 영등포구청
504,5호선,영등포시장,서울특별시 영등포구 양산로 지하200(영등포동5가),"(37.5227345248969, 126.904959169819)",5호선 영등포시장
505,5호선,오금,서울특별시 송파구 오금로 지하321(오금동),"(37.5022659793733, 127.127879247544)",5호선 오금
506,5호선,오목교(목동운동장앞),서울특별시 양천구 오목로 지하342(목동),"(37.5244500703802, 126.875354626254)",5호선 오목교(목동운동장앞)
507,5호선,올림픽공원(한국체대),서울특별시 송파구 양재대로 지하1233(방이동),"(37.5160876492782, 127.130600140827)",5호선 올림픽공원(한국체대)
508,5호선,왕십리,서울특별시 성동구 왕십리로 지하300(행당동),"(37.5612217415191, 127.036655378283)",5호선 왕십리
509,5호선,우장산,서울특별시 강서구 강서로 지하262(화곡동),"(37.5490001953873, 126.836408931785)",5호선 우장산
510,5호선,을지로4가,서울특별시 중구 창경궁로 지하51(주교동),"(37.5675250192617, 126.998059555897)",5호선 을지로4가
511,5호선,장한평,서울특별시 동대문구 천호대로 지하405(장안동),"(37.5615026802954, 127.064421108758)",5호선 장한평
512,5호선,종로3가(탑골공원),서울특별시 종로구 돈화문로11길 지하 26(돈의동),"(37.5725695604894, 126.99006167065)",5호선 종로3가(탑골공원)
513,5호선,천호(풍납토성),서울특별시 강동구 천호대로 지하997(천호동),"(37.5385789820645, 127.123742434482)",5호선 천호(풍납토성)
514,5호선,청구,서울특별시 중구 청구로 지하77(신당동),"(37.5602939125022, 127.013806006802)",5호선 청구
515,5호선,충정로(경기대입구),서울특별시 서대문구 충정로 지하 28-1(충정로3가),"(37.5609934378336, 126.963373255365)",5호선 충정로(경기대입구)
516,5호선,하남검단산역,경기도 하남시 대청로 지하100(창우동),"(37.5397591397808, 127.22344448627)",5호선 하남검단산역
517,5호선,하남시청(덕풍·신장),경기도 하남시 하남대로 지하820(덕풍동),"(37.5419015378666, 127.206464400472)",5호선 하남시청(덕풍·신장)
518,5호선,하남풍산,경기도 하남시 덕풍서로 지하50(덕풍동),"(37.5520576727898, 127.203870649661)",5호선 하남풍산
519,5호선,행당,서울특별시 성동구 행당로 지하89(행당동),"(37.5572784369263, 127.029232035475)",5호선 행당
520,5호선,화곡,서울특별시 강서구 화곡로 지하168(화곡동),"(37.5414336176977, 126.840496450153)",5호선 화곡
521,6호선,고려대(종암),서울특별시 성북구 종암로 지하1(종암동),"(37.590649686622, 127.036284948669)",6호선 고려대(종암)
522,6호선,공덕,서울특별시 마포구 백범로 지하200(공덕동),"(37.543526917067, 126.951947569181)",6호선 공덕
523,6호선,광흥창(서강),서울특별시 마포구 독막로 지하165(창전동),"(37.5474860706906, 126.931939240491)",6호선 광흥창(서강)
524,6호선,구산,서울특별시 은평구 연서로 지하137-1(구산동),"(37.6112122196295, 126.917182386796)",6호선 구산
525,6호선,녹사평(용산구청),서울특별시 용산구 녹사평대로 지하195(용산동4가),"(37.5348314193581, 126.987028473368)",6호선 녹사평(용산구청)
526,6호선,대흥(서강대앞),서울특별시 마포구 대흥로 지하85(대흥동),"(37.5476683544726, 126.942465251709)",6호선 대흥(서강대앞)
527,6호선,독바위,서울특별시 은평구 불광로 지하129-1(불광동),"(37.6183988849915, 126.932810138476)",6호선 독바위
528,6호선,돌곶이,서울특별시 성북구 화랑로 지하243(석관동),"(37.610550696559, 127.056425217652)",6호선 돌곶이
529,6호선,동묘앞,서울특별시 종로구 지봉로 지하24(숭인동),"(37.5722005208773, 127.015678133819)",6호선 동묘앞
530,6호선,디지털미디어시티,서울특별시 은평구 수색로 지하175(증산동),"(37.5771614352661, 126.901928562926)",6호선 디지털미디어시티
531,6호선,마포구청,서울특별시 마포구 월드컵로 지하190(성산동),"(37.5634263131969, 126.903356973848)",6호선 마포구청
532,6호선,망원,서울특별시 마포구 월드컵로 지하77(망원동),"(37.5560572923314, 126.910033925408)",6호선 망원
533,6호선,버티고개,서울특별시 중구 다산로 지하38(신당동),"(37.5480418375007, 127.007084969776)",6호선 버티고개
534,6호선,보문,서울특별시 성북구 보문로 지하116(보문동1가),"(37.5853277238848, 127.019386983515)",6호선 보문
535,6호선,봉화산(서울의료원),서울특별시 중랑구 신내로 지하232(신내동),"(37.6176537624438, 127.090758129505)",6호선 봉화산(서울의료원)
536,6호선,불광,서울특별시 은평구 통일로 지하723-1(대조동),"(37.6102072578868, 126.92998576213)",6호선 불광
537,6호선,삼각지,서울특별시 용산구 한강대로 지하185(한강로1가),"(37.5356450533976, 126.974080538316)",6호선 삼각지
538,6호선,상수,서울특별시 마포구 독막로 지하85(상수동),"(37.5477716665856, 126.922409857908)",6호선 상수
539,6호선,상월곡(한국과학기술연구원),서울특별시 성북구 화랑로 지하157(상월곡동),"(37.6062641394281, 127.048326622029)",6호선 상월곡(한국과학기술연구원)
540,6호선,새절(신사),서울특별시 은평구 증산로 지하400(신사동),"(37.5918270544017, 126.913911983591)",6호선 새절(신사)
541,6호선,석계,서울특별시 노원구 화랑로 지하 347-1(월계동),"(37.6150480846952, 127.066118430844)",6호선 석계
542,6호선,신내,서울특별시 중랑구 용마산로136길 33 신내차량기지,"(37.6100945305971, 127.110257980303)",6호선 신내
543,6호선,신당,서울특별시 중구 다산로 지하260(흥인동),"(37.5662738884121, 127.016153533586)",6호선 신당
544,6호선,안암(고대병원앞),서울특별시 성북구 고려대로 지하89(안암동5가),"(37.5862804833256, 127.029213030111)",6호선 안암(고대병원앞)
545,6호선,약수,서울특별시 중구 다산로 지하115(신당동),"(37.5538914380831, 127.010120543543)",6호선 약수
546,6호선,역촌,서울특별시 은평구 서오릉로 지하63(녹번동),"(37.6060390534435, 126.922967946327)",6호선 역촌
547,6호선,연신내,서울특별시 은평구 통일로 지하849(갈현동),"(37.618962003178, 126.921162124977)",6호선 연신내
548,6호선,월곡(동덕여대),서울특별시 성북구 월곡로 지하107(하월곡동),"(37.6014210523409, 127.041184766468)",6호선 월곡(동덕여대)
549,6호선,월드컵경기장(성산),서울특별시 마포구 월드컵로 지하240(성산동),"(37.569942569034, 126.899033325814)",6호선 월드컵경기장(성산)
550,6호선,응암,서울특별시 은평구 증산로 지하477(신사동),"(37.5987423282207, 126.915512801302)",6호선 응암
551,6호선,이태원,서울특별시 용산구 이태원로 지하177(이태원동),"(37.534483277545, 126.993721655506)",6호선 이태원
552,6호선,증산(명지대앞),서울특별시 은평구 증산로 지하306(증산동),"(37.5841954778004, 126.910057587886)",6호선 증산(명지대앞)
553,6호선,창신,서울특별시 종로구 지봉로 지하112(창신동),"(37.5800168892429, 127.015211194258)",6호선 창신
554,6호선,청구,서울특별시 중구 청구로 지하77(신당동),"(37.5602939125022, 127.013806006802)",6호선 청구
555,6호선,태릉입구,서울특별시 노원구 동일로 지하 992-1(공릉동),"(37.6185137762138, 127.075368429731)",6호선 태릉입구
556,6호선,한강진,서울특별시 용산구 이태원로 지하287(한남동),"(37.5402951544226, 127.001748287649)",6호선 한강진
557,6호선,합정,서울특별시 마포구 양화로 지하45(합정동),"(37.5492591944858, 126.913190884167)",6호선 합정
558,6호선,화랑대(서울여대입구),서울특별시 노원구 화랑로 지하510(공릉동),"(37.6198943887187, 127.083744624338)",6호선 화랑대(서울여대입구)
559,6호선,효창공원앞,서울특별시 용산구 백범로 지하287(효창동),"(37.5393766399926, 126.961258439813)",6호선 효창공원앞
560,7호선,가산디지털단지,서울특별시 금천구 벚꽃로 309(가산동),"(37.4815957375443, 126.882559483336)",7호선 가산디지털단지
561,7호선,강남구청,서울특별시 강남구 학동로 지하346(삼성동),"(37.5171892352971, 127.04130142966)",7호선 강남구청
562,7호선,건대입구,서울특별시 광진구 능동로 지하110(화양동),"(37.5408416053893, 127.07104643853)",7호선 건대입구
563,7호선,고속터미널,서울특별시 서초구 신반포로 지하188(반포동),"(37.5049267445237, 127.004949918697)",7호선 고속터미널
564,7호선,공릉(서울과학기술대),서울특별시 노원구 동일로 지하1074(공릉동),"(37.6254769202851, 127.073005201049)",7호선 공릉(서울과학기술대)
565,7호선,광명사거리,경기도 광명시 오리로 지하980(광명동),"(37.4793355805984, 126.854703171044)",7호선 광명사거리
566,7호선,군자(능동),서울특별시 광진구 천호대로 지하550(능동),"(37.5573631939521, 127.079017279019)",7호선 군자(능동)
567,7호선,남구로,서울특별시 구로구 도림로 지하7(구로동),"(37.4861618372855, 126.887341021559)",7호선 남구로
568,7호선,남성,서울특별시 동작구 사당로 지하218(사당동),"(37.4844433924857, 126.971706096071)",7호선 남성
569,7호선,내방,서울특별시 서초구 서초대로 지하103(방배동),"(37.487533528504, 126.993190309509)",7호선 내방
570,7호선,노원,서울특별시 노원구 동일로 지하1409(상계동),"(37.6546947161168, 127.060517410251)",7호선 노원
571,7호선,논현,서울특별시 강남구 학동로 지하102(논현동),"(37.5111988300765, 127.021657861669)",7호선 논현
572,7호선,대림(구로구청),서울특별시 영등포구 도림로 지하137(대림동),"(37.4927430722225, 126.896611839343)",7호선 대림(구로구청)
573,7호선,도봉산,서울특별시 도봉구 도봉로 964-40(도봉동),"(37.6891205614059, 127.046528790935)",7호선 도봉산
574,7호선,뚝섬유원지,서울특별시 광진구 능동로 10(자양동),"(37.5315862608622, 127.06671773793)",7호선 뚝섬유원지
575,7호선,마들,서울특별시 노원구 동일로 지하1530-1(상계동),"(37.6650864331785, 127.057687709213)",7호선 마들
576,7호선,먹골,서울특별시 중랑구 동일로 지하901(묵동),"(37.6106250591244, 127.077764798784)",7호선 먹골
577,7호선,면목,서울특별시 중랑구 면목로 지하407(면목동),"(37.5883848968931, 127.087567841531)",7호선 면목
578,7호선,반포,서울특별시 서초구 신반포로 지하241(잠원동),"(37.5081263886404, 127.011497032246)",7호선 반포
579,7호선,보라매,서울특별시 동작구 상도로 지하2(대방동),"(37.499910050321, 126.920489390309)",7호선 보라매
580,7호선,사가정,서울특별시 중랑구 사가정로 지하393(면목동),"(37.5807945533834, 127.088439058456)",7호선 사가정
581,7호선,상도,서울특별시 동작구 상도로 지하272(상도1동),"(37.5032080456431, 126.947700373641)",7호선 상도
582,7호선,상봉(시외버스터미널),서울특별시 중랑구 망우로 297(상봉동),"(37.5967093285386, 127.085741817289)",7호선 상봉(시외버스터미널)
583,7호선,수락산,서울특별시 노원구 동일로 지하1662(상계동),"(37.6776259369995, 127.055374584266)",7호선 수락산
584,7호선,숭실대입구(살피재),서울특별시 동작구 상도로 지하378(상도동),"(37.4958143308836, 126.954060246067)",7호선 숭실대입구(살피재)
585,7호선,신대방삼거리,서울특별시 동작구 상도로 지하76(대방동),"(37.4997218266711, 126.928222967016)",7호선 신대방삼거리
586,7호선,신풍,서울특별시 영등포구 신풍로 지하27(신길동),"(37.5001172036762, 126.909841656125)",7호선 신풍
587,7호선,어린이대공원(세종대),서울특별시 광진구 능동로 지하210(화양동),"(37.547871203305, 127.074549925093)",7호선 어린이대공원(세종대)
588,7호선,온수(성공회대입구),서울특별시 구로구 경인로3길 지하64(온수동),"(37.4921502838112, 126.823380714316)",7호선 온수(성공회대입구)
589,7호선,용마산,서울특별시 중랑구 용마산로 지하227(면목동),"(37.5740302107904, 127.087038114766)",7호선 용마산
590,7호선,장승배기,서울특별시 동작구 상도로 지하188(상도동),"(37.5046658024741, 126.938744364462)",7호선 장승배기
591,7호선,장암,경기도 의정부시 동일로 121(장암동),"(37.7001189599459, 127.053135359006)",7호선 장암
592,7호선,중계,서울특별시 노원구 동일로 지하1308-1(중계동),"(37.6448906789921, 127.064246723057)",7호선 중계
593,7호선,중곡,서울특별시 광진구 능동로 지하417(중곡동),"(37.5655258842084, 127.084072412789)",7호선 중곡
594,7호선,중화,서울특별시 중랑구 동일로 지하797(중화동),"(37.6015796992834, 127.079469204905)",7호선 중화
595,7호선,천왕,서울특별시 구로구 오리로 지하1154(천왕동),"(37.4868219430207, 126.838713741162)",7호선 천왕
596,7호선,철산,경기도 광명시 철산로 지하13(철산동),"(37.4760980052319, 126.868003853399)",7호선 철산
597,7호선,청담,서울특별시 강남구 학동로 지하508(청담동),"(37.5194406566749, 127.053644513011)",7호선 청담
598,7호선,총신대입구(이수),서울특별시 동작구 사당로 지하310(사당동),"(37.485015143952, 126.981021812089)",7호선 총신대입구(이수)
599,7호선,태릉입구,서울특별시 노원구 동일로 지하 992-1(공릉동),"(37.6185137762138, 127.075368429731)",7호선 태릉입구
600,7호선,하계,서울특별시 노원구 동일로 지하1196(하계동),"(37.6364521240646, 127.067988537404)",7호선 하계
601,7호선,학동,서울특별시 강남구 학동로 지하180(논현동),"(37.5142064294604, 127.031463762217)",7호선 학동
602,8호선,가락시장,서울특별시 송파구 송파대로 지하257(가락동),"(37.4927440321316, 127.118485741487)",8호선 가락시장
603,8호선,강동구청,서울특별시 강동구 올림픽로 지하550(성내동),"(37.5306740877124, 127.12057605164)",8호선 강동구청
604,8호선,남위례,경기도 성남시 수정구 공원로 601(복정동),"(37.4631031217002, 127.139274613689)",8호선 남위례
605,8호선,남한산성입구(성남법원·검찰청),경기도 성남시 수정구 산성대로 지하445(단대동),"(37.4515683423116, 127.159802461468)",8호선 남한산성입구(성남법원·검찰청)
606,8호선,단대오거리,경기도 성남시 수정구 산성대로 지하365(신흥동),"(37.4451431531719, 127.156687885923)",8호선 단대오거리
607,8호선,모란,경기도 성남시 수정구 산성대로 지하100(수진동),"(37.4338501673337, 127.129551165797)",8호선 모란
608,8호선,몽촌토성(평화의문),서울특별시 송파구 올림픽로 지하383(신천동),"(37.5176236317445, 127.112429917071)",8호선 몽촌토성(평화의문)
609,8호선,문정,서울특별시 송파구 송파대로 지하179(문정동),"(37.4862618233383, 127.122290332976)",8호선 문정
610,8호선,복정,서울특별시 송파구 송파대로 지하6(장지동),"(37.4710560005054, 127.126771228018)",8호선 복정
611,8호선,산성,경기도 성남시 수정구 수정로 지하365(신흥동),"(37.456524575777, 127.149943523317)",8호선 산성
612,8호선,석촌,서울특별시 송파구 송파대로 지하439(석촌동),"(37.5059496431187, 127.106345349428)",8호선 석촌
613,8호선,송파,서울특별시 송파구 송파대로 지하354(가락동),"(37.4996866748478, 127.112179893361)",8호선 송파
614,8호선,수진,경기도 성남시 수정구 산성대로 지하200(수진동),"(37.4374594671775, 127.1403519473)",8호선 수진
615,8호선,신흥,경기도 성남시 수정구 산성대로 지하280(신흥동),"(37.4411840785188, 127.148107604929)",8호선 신흥
616,8호선,암사,서울특별시 강동구 올림픽로 지하776(암사동),"(37.5501403417224, 127.127540246626)",8호선 암사
617,8호선,잠실(송파구청),서울특별시 송파구 올림픽로 305(신천동),"(37.5149771693164, 127.10421637903)",8호선 잠실(송파구청)
618,8호선,장지,서울특별시 송파구 송파대로 지하82(장지동),"(37.4781192050612, 127.126424204036)",8호선 장지
619,8호선,천호(풍납토성),서울특별시 강동구 천호대로 지하997(천호동),"(37.5385789820645, 127.123742434482)",8호선 천호(풍납토성)
620,의정부경전철,경기도청북부청사,경기도 의정부시 장곡로 615,"(37.7507071490052, 127.071551393517)",의정부경전철 경기도청북부청사
621,의정부경전철,경전철의정부,경기도 의정부시 신흥로 237,"(37.7373431463936, 127.043310096418)",의정부경전철 경전철의정부
622,의정부경전철,곤제,경기도 의정부시 천보로 173,"(37.7505466225613, 127.08368808356)",의정부경전철 곤제
623,의정부경전철,동오,경기도 의정부시 장곡로 471,"(37.7453519760168, 127.057012450441)",의정부경전철 동오
624,의정부경전철,발곡,경기도 의정부시 장곡로 258,"(37.7269545528251, 127.052908941655)",의정부경전철 발곡
625,의정부경전철,범골,경기도 의정부시 신흥로 141,"(37.728747403498, 127.043649029596)",의정부경전철 범골
626,의정부경전철,새말,경기도 의정부시 장곡로 551,"(37.7488376974101, 127.063762111992)",의정부경전철 새말
627,의정부경전철,송산,경기도 의정부시 충의로 59,"(37.737285143275, 127.087213913993)",의정부경전철 송산
628,의정부경전철,어룡(용현산업단지),경기도 의정부시 충의로 125,"(37.7427365859508, 127.085189527335)",의정부경전철 어룡(용현산업단지)
629,의정부경전철,의정부시청,경기도 의정부시 의정로 69,"(37.7392078907237, 127.034864302119)",의정부경전철 의정부시청
630,의정부경전철,의정부중앙,경기도 의정부시 호국로 1305,"(37.7436680886993, 127.049589670912)",의정부경전철 의정부중앙
631,의정부경전철,탑석,경기도 의정부시 충의로 20,"(37.7335003460275, 127.088906706926)",의정부경전철 탑석
632,의정부경전철,회룡,경기도 의정부시 평화로 363,"(37.7244219058017, 127.047218627472)",의정부경전철 회룡
633,의정부경전철,효자,경기도 의정부시 부용로 159-40,"(37.7539440766791, 127.077225877776)",의정부경전철 효자
634,의정부경전철,흥선,경기도 의정부시 호국로 1197,"(37.7432666295462, 127.037053349533)",의정부경전철 흥선
635,1호선,동대문,서울특별시 종로구 종로 지하302(창신동),"(37.5717775660734, 127.011167102297)",1호선 동대문
636,1호선,동묘앞,서울특별시 종로구 종로 359(숭인동),"(37.5733722075697, 127.01675118037)",1호선 동묘앞
637,1호선,서울역,서울특별시 중구 세종대로 지하2(남대문로 5가),"(37.5571594835988, 126.972554606456)",1호선 서울역
638,1호선,시청,서울특별시 중구 세종대로 지하101(정동),"(37.5654385176408, 126.976983237511)",1호선 시청
639,1호선,신설동,서울특별시 동대문구 왕산로 지하1(신설동),"(37.5747187974165, 127.025093714935)",1호선 신설동
640,1호선,제기동,서울특별시 동대문구 왕산로 지하93(제기동),"(37.5781967284885, 127.034690599752)",1호선 제기동
641,1호선,종각,서울특별시 종로구 종로 지하55(종로1가),"(37.5702140381269, 126.983239678933)",1호선 종각
642,1호선,종로3가,서울특별시 종로구 종로 지하129(종로3가),"(37.5704266025836, 126.99202930223)",1호선 종로3가
643,1호선,종로5가,서울특별시 종로구 종로 지하216(종로5가),"(37.5709075371016, 127.001916647342)",1호선 종로5가
644,1호선,청량리(서울시립대입구),서울특별시 동대문구 왕산로 지하205(전농동),"(37.5802331563072, 127.045085886324)",1호선 청량리(서울시립대입구)
645,2호선,강남,서울특별시 강남구 강남대로 지하396(역삼동),"(37.4981646510326, 127.028307900881)",2호선 강남
646,2호선,강변(동서울터미널),서울특별시 광진구 강변역로 53(구의동),"(37.5351692767888, 127.094664569096)",2호선 강변(동서울터미널)
647,2호선,건대입구,서울특별시 광진구 아차산로 243(화양동),"(37.5404188872176, 127.069173281554)",2호선 건대입구
648,2호선,교대(법원·검찰청),서울특별시 서초구 서초대로 지하294(서초동),"(37.4928178646055, 127.013838469407)",2호선 교대(법원·검찰청)
649,2호선,구로디지털단지,서울특별시 구로구 도림천로 477(구로동),"(37.4853149237865, 126.901494378412)",2호선 구로디지털단지
650,2호선,구의(광진구청),서울특별시 광진구 아차산로 384-1(구의동),"(37.5371535596228, 127.086179228767)",2호선 구의(광진구청)
651,2호선,까치산,서울특별시 강서구 강서로 지하54 ,"(37.5319560847746, 126.846611592059)",2호선 까치산
652,2호선,낙성대,서울특별시 관악구 남부순환로 지하1928(봉천동),"(37.4770651843603, 126.963409959152)",2호선 낙성대
653,2호선,당산,서울특별시 영등포구 당산로 229(당산동6가),"(37.534956866618, 126.90273071003)",2호선 당산
654,2호선,대림(구로구청),서울특별시 구로구 도림천로 351(구로동),"(37.4933105886136, 126.8949461878)",2호선 대림(구로구청)
655,2호선,도림천,서울특별시 구로구 경인로67길 160(신도림동),"(37.5144420510515, 126.882702584468)",2호선 도림천
656,2호선,동대문역사문화공원,서울특별시 중구 을지로 지하279(을지로7가),"(37.5655895229776, 127.009131498424)",2호선 동대문역사문화공원
657,2호선,뚝섬,서울특별시 성동구 아차산로 18(성수동1가),"(37.5471882244091, 127.047365178682)",2호선 뚝섬
658,2호선,문래,서울특별시 영등포구 당산로 지하28(문래동3가),"(37.5179214637526, 126.894763060556)",2호선 문래
659,2호선,방배,서울특별시 서초구 방배로 지하80(방배동),"(37.4814364876589, 126.997694899327)",2호선 방배
660,2호선,봉천,서울특별시 관악구 남부순환로 지하1721(봉천동),"(37.4825562153548, 126.941495272047)",2호선 봉천
661,2호선,사당,서울특별시 동작구 남부순환로 지하2089(사당동),"(37.4765228347619, 126.981408909449)",2호선 사당
662,2호선,삼성(무역센터),서울특별시 강남구 테헤란로 지하538(삼성동),"(37.5088619974404, 127.063073009788)",2호선 삼성(무역센터)
663,2호선,상왕십리,서울특별시 성동구 왕십리로 지하374(하왕십리동),"(37.5644687111181, 127.029031221392)",2호선 상왕십리
664,2호선,서울대입구(관악구청),서울특별시 관악구 남부순환로 지하1822(봉천동),"(37.4811526631844, 126.952645104944)",2호선 서울대입구(관악구청)
665,2호선,서초,서울특별시 서초구 서초대로 지하233(서초동),"(37.4918229990093, 127.007580814715)",2호선 서초
666,2호선,선릉,서울특별시 강남구 테헤란로 지하340(삼성동),"(37.5045028775835, 127.048942471228)",2호선 선릉
667,2호선,성수,서울특별시 성동구 아차산로 100(성수동2가),"(37.5445023983984, 127.056090471223)",2호선 성수
668,2호선,시청,서울특별시 중구 서소문로 지하127(서소문동),"(37.5635793508101, 126.975389363157)",2호선 시청
669,2호선,신답,서울특별시 성동구 천호대로 232(용답동),"(37.5699910562183, 127.046820203556)",2호선 신답
670,2호선,신당,서울특별시 중구 퇴계로 지하431-1(신당동),"(37.5656540317328, 127.019540574485)",2호선 신당
671,2호선,신대방,서울특별시 동작구 대림로 2(신대방동),"(37.4875759745635, 126.913175585996)",2호선 신대방
672,2호선,신도림,서울특별시 구로구 새말로 지하 117-21(신도림동),"(37.5087701449787, 126.891080501385)",2호선 신도림
673,2호선,신림,서울특별시 관악구 남부순환로 지하1614(신림동),"(37.4842176141092, 126.92980331103)",2호선 신림
674,2호선,신설동,서울특별시 동대문구 왕산로 지하 1(신설동),"(37.5747187974165, 127.025093714935)",2호선 신설동
675,2호선,신정네거리,서울특별시 양천구 중앙로 지하261(신정동),"(37.5197975266787, 126.852991645059)",2호선 신정네거리
